line	predicate	lable
org.apache.commons.math.distribution.FDistributionImpl#double#getInitialDomain#?,double#148	(ret)>= 0	0
org.apache.commons.math.distribution.FDistributionImpl#double#getDomainUpperBound#?,double#132	(Double.MAX_VALUE)< 0	0
org.apache.commons.math.util.ContinuedFraction#double#evaluate#?,double,double,int#168	q0 != r	0
org.apache.commons.math.util.ContinuedFraction#double#evaluate#?,double,double,int#162	relativeError > c	0
org.apache.commons.math.util.ContinuedFraction#double#evaluate#?,double,double,int#168	q0 >= a	0
org.apache.commons.math.special.Gamma#double#logGamma#?,double#102	ret >= tmp	0
org.apache.commons.math.util.ContinuedFraction#double#evaluate#?,double,double,int#168	q0 <= q2	0
org.apache.commons.math.util.ContinuedFraction#double#evaluate#?,double,double,int#162	relativeError <= p2	0
org.apache.commons.math.util.ContinuedFraction#double#evaluate#?,double,double,int#168	q0 == p2	0
org.apache.commons.math.distribution.FDistributionImpl#double#getInitialDomain#?,double#147	ret < p	1
org.apache.commons.math.util.ContinuedFraction#double#evaluate#?,double,double,int#168	q0 >= b	0
org.apache.commons.math.util.ContinuedFraction#double#evaluate#?,double,double,int#165	c == x	0
org.apache.commons.math.special.Gamma#double#logGamma#?,double#102	ret == sum	0
org.apache.commons.math.distribution.FDistributionImpl#void#setDenominatorDegreesOfFreedom#?,double#180	!(degreesOfFreedom <= 0.0)	0
org.apache.commons.math.special.Gamma#double#logGamma#?,double#97	sum <= x	0
org.apache.commons.math.util.ContinuedFraction#double#evaluate#?,double,double,int#166	p0 == x	0
org.apache.commons.math.util.ContinuedFraction#double#evaluate#?,double,double,int#168	q0 >= p2	0
org.apache.commons.math.util.ContinuedFraction#double#evaluate#?,double,double,int#169	q1 < relativeError	0
org.apache.commons.math.special.Gamma#double#logGamma#?,double#102	ret <= x	0
org.apache.commons.math.util.ContinuedFraction#double#evaluate#?,double,double,int#169	q1 > b	0
org.apache.commons.math.util.ContinuedFraction#double#evaluate#?,double,double,int#178	(c)> 0	0
org.apache.commons.math.util.ContinuedFraction#double#evaluate#?,double,double,int#162	relativeError == q2	0
org.apache.commons.math.distribution.FDistributionImpl#double#cumulativeProbability#?,double#78	ret != x	0
org.apache.commons.math.special.Beta#double#logBeta#?,double,double,double,int#200	ret > epsilon	0
org.apache.commons.math.util.ContinuedFraction#double#evaluate#?,double,double,int#167	p1 >= r	0
org.apache.commons.math.util.ContinuedFraction#double#evaluate#?,double,double,int#165	c <= p0	0
org.apache.commons.math.util.ContinuedFraction#double#evaluate#?,double,double,int#165	c > relativeError	0
org.apache.commons.math.util.ContinuedFraction#double#evaluate#?,double,double,int#168	q0 != x	0
org.apache.commons.math.util.ContinuedFraction#double#evaluate#?,double,double,int#168	q0 <= q1	0
org.apache.commons.math.util.ContinuedFraction#double#evaluate#?,double,double,int#168	q0 < c	0
org.apache.commons.math.special.Beta#double#logBeta#?,double,double,double,int#200	ret == epsilon	0
org.apache.commons.math.util.ContinuedFraction#double#evaluate#?,double,double,int#169	q1 >= q0	0
org.apache.commons.math.util.ContinuedFraction#double#evaluate#?,double,double,int#165	c == b	0
org.apache.commons.math.special.Beta#double#regularizedBeta#?,double,double,double#59	(regularizedBeta(x,a,b,DEFAULT_EPSILON,Integer.MAX_VALUE))> 0	0
org.apache.commons.math.util.ContinuedFraction#double#evaluate#?,double,double,int#162	relativeError == q0	0
org.apache.commons.math.util.ContinuedFraction#double#evaluate#?,double,double,int#178	(c)== 0	0
org.apache.commons.math.util.ContinuedFraction#double#evaluate#?,double,double,int#169	q1 > x	0
